Program,Task Code,Task Name,Task Type,Contract,Parent WBS,Current Planned Start,Current Planned Completed,Current Planned Duration (Days),Actual Start,Actual Completed,Actual Duration (Days),Delay (Days),Overrun (Days),Overrun (%),Current Early Start,Current Early End,Current Late Start,Current Late End,Predecessors,Successors
822_AB_W010,8220A-4750,"Installation of BSP Monitoring Point (111 Nos)",TT_Task,,"Monitoring Instrumentation",05-May-2010,25-Mar-2011,324,05-May-2010,19-Sep-2011,502,0,178,54.94,01-Jan-2017,01-Jan-2017,10-May-2015,10-May-2015,0,0
822_AB_W010,8220A-6470,"Installation of standpipe / piezometer (37Nos)",TT_Task,,"Monitoring Instrumentation",07-Apr-2010,21-Jan-2011,289,07-Apr-2010,05-Apr-2012,729,0,440,152.25,01-Jan-2017,01-Jan-2017,29-May-2013,29-May-2013,0,1
822_AB_W010,8220A-6480,"Installation of UMP Monitoring Point (30 Nos)",TT_Task,,"Monitoring Instrumentation",12-May-2010,29-Jan-2011,262,12-May-2010,15-Aug-2011,460,0,198,75.57,01-Jan-2017,01-Jan-2017,10-May-2015,10-May-2015,0,0
822_AB_W010,8220A-6540,"Installation of TM Monitoring Point (110 Nos)",TT_Task,,"Monitoring Instrumentation",20-May-2010,17-Mar-2011,301,20-May-2010,24-Oct-2011,522,0,221,73.42,01-Jan-2017,01-Jan-2017,10-May-2015,10-May-2015,0,0
822_AB_W010,8220A-6760,"Installation of GSP Monitoring Point (148 Nos)",TT_Task,,"Monitoring Instrumentation",15-May-2010,08-Mar-2011,297,15-May-2010,02-Jul-2011,413,0,116,39.06,01-Jan-2017,01-Jan-2017,10-May-2015,10-May-2015,0,0
822_AB_W010,8220A-6840,"Installation of PGWMP Monitoring Point (12 Nos)",TT_Task,,"Monitoring Instrumentation",05-May-2010,09-Aug-2010,96,05-May-2010,30-Jul-2011,451,0,355,369.79,01-Jan-2017,01-Jan-2017,10-May-2015,10-May-2015,0,0
822_AB_W010,8220CM-21,"PHVA to Tunnel Alignment at Ch0+611",TT_FinMile,,"PHVA",01-Jun-2012,01-Jun-2012,0,16-May-2012,16-May-2012,,-16,,,01-Jan-2017,01-Jan-2017,10-May-2015,10-May-2015,1,0
822_AB_W010,8220CM-361,"PHVA Complete Adit Lining",TT_FinMile,,"PHVA",02-Nov-2017,02-Nov-2017,0,,,,0,,,02-Nov-2017,02-Nov-2017,10-May-2015,10-May-2015,2,0
822_AB_W010,8220CM-221,"PHVAA - Complete Undertrack Passage",TT_FinMile,,"PHVAA",02-Feb-2017,02-Feb-2017,0,,,,0,,,02-Feb-2017,02-Feb-2017,10-May-2015,10-May-2015,1,0
822_AB_W010,8220CM-311,"PHVAA Complete the VAA Excavation",TT_FinMile,,"PHVAA",14-Aug-2012,14-Aug-2012,0,28-Jul-2012,28-Jul-2012,,-17,,,01-Jan-2017,01-Jan-2017,10-May-2015,10-May-2015,1,0
822_AB_W010,8220CM-321,"PHVAA Commence the VB4 Excavation",TT_FinMile,,"PHVAA",07-Jun-2012,07-Jun-2012,0,27-Mar-2012,27-Mar-2012,,-72,,,01-Jan-2017,01-Jan-2017,10-May-2015,10-May-2015,2,0
822_AB_W010,8220CM-331,"PHVAA Complete the VB4 Structure",TT_FinMile,,"PHVAA",08-Nov-2013,08-Nov-2013,0,30-Sep-2013,30-Sep-2013,,-39,,,01-Jan-2017,01-Jan-2017,10-May-2015,10-May-2015,3,0
822_AB_W010,8220CM-341,"PHVAA Complete the VB4 Link Structure",TT_FinMile,,"PHVAA",01-Apr-2017,01-Apr-2017,0,,,,0,,,01-Apr-2017,01-Apr-2017,10-May-2015,10-May-2015,1,0
822_AB_W010,8220CM-111,"Tunnels - BREAKTHROUGH",TT_FinMile,,"Main Tunnels",01-Apr-2014,01-Apr-2014,0,02-Mar-2014,02-Mar-2014,,-30,,,01-Jan-2017,01-Jan-2017,10-May-2015,10-May-2015,2,0
822_AB_W010,8220CM-121,"Tunnels - Commence XRL Test Running",TT_FinMile,,"Main Tunnels",01-Jan-2017,01-Jan-2017,0,,,,0,,,01-Jan-2017,01-Jan-2017,28-Dec-2014,28-Dec-2014,0,1
822_AB_W010,8220CM-131,"Tunnels - Commence XRL Trial Running",TT_FinMile,,"Main Tunnels",23-Jan-2018,23-Jan-2018,0,,,,0,,,23-Jan-2018,23-Jan-2018,05-Mar-2015,05-Mar-2015,1,1
822_AB_W010,8220CM-141,"Tunnels - XRL Test Runing Period",TT_Task,,"Main Tunnels",16-Nov-2017,23-Jan-2018,68,,,,0,,,16-Nov-2017,23-Jan-2018,29-Dec-2014,05-Mar-2015,2,1
822_AB_W010,8220CM-151,"Tunnels - XRL Trial Running",TT_Task,,"Main Tunnels",23-Jan-2018,29-Mar-2018,65,,,,0,,,23-Jan-2018,29-Mar-2018,05-Mar-2015,10-May-2015,1,1
822_AB_W010,8220CM-51,"Tunnels - Launch Southern Type C Shutter",TT_FinMile,,"Southern Tunnels",01-Jun-2012,01-Jun-2012,0,12-Mar-2012,12-Mar-2012,,-81,,,01-Jan-2017,01-Jan-2017,10-May-2015,10-May-2015,1,0
822_AB_W010,8220CM-71,"Tunnels - Launch Southern Type M Shutter",TT_FinMile,,"Southern Tunnels",01-Aug-2013,01-Aug-2013,0,17-Jul-2013,17-Jul-2013,,-15,,,01-Jan-2017,01-Jan-2017,10-May-2015,10-May-2015,1,0
822_AB_W010,8220CM-161,"Tunnels - Reach Ch133+000 - C821 Interface",TT_FinMile,,"Southern Tunnels",01-Aug-2012,01-Aug-2012,0,13-Jun-2012,13-Jun-2012,,-49,,,01-Jan-2017,01-Jan-2017,10-May-2015,10-May-2015,1,0
822_AB_W010,8220CM-61,"Tunnels - Launch Northern Type C Shutter",TT_FinMile,,"Northern Tunnels",01-May-2013,01-May-2013,0,25-Mar-2013,25-Mar-2013,,-37,,,01-Jan-2017,01-Jan-2017,10-May-2015,10-May-2015,1,0
822_AB_W010,8220CM-81,"Tunnels - Launch Northern Type M Shutter",TT_FinMile,,"Northern Tunnels",01-Mar-2013,01-Mar-2013,0,27-Feb-2013,27-Feb-2013,,-2,,,01-Jan-2017,01-Jan-2017,10-May-2015,10-May-2015,1,0
822_AB_W010,8220CM-171,"Tunnels - Breakthrough at Northern End",TT_FinMile,,"Northern Tunnels",01-Jun-2013,01-Jun-2013,0,11-May-2013,11-May-2013,,-21,,,01-Jan-2017,01-Jan-2017,10-May-2015,10-May-2015,2,0
822_AB_W010,8220CM-261,"Tunnels - Breakthrough Between PHVA and PHVAA",TT_FinMile,,"Northern Tunnels",01-Sep-2012,01-Sep-2012,0,06-Aug-2012,06-Aug-2012,,-26,,,01-Jan-2017,01-Jan-2017,10-May-2015,10-May-2015,1,0
822_AB_W010,8220CM-301,"Tunnels - Launch Northern Type G Wall Shutter",TT_FinMile,,"Northern Tunnels",01-Nov-2013,01-Nov-2013,0,31-Oct-2013,31-Oct-2013,,-1,,,01-Jan-2017,01-Jan-2017,10-May-2015,10-May-2015,1,0
822_AB_W010,8220CM-351,"Tunnels - Launch Northern Type A Shutter",TT_FinMile,,"Northern Tunnels",26-Feb-2014,26-Feb-2014,0,03-Sep-2013,03-Sep-2013,,-176,,,01-Jan-2017,01-Jan-2017,10-May-2015,10-May-2015,1,0
822_AB_W010,8220CM-371,"Tunnels - Launch Northern Type G Arch Shutter",TT_FinMile,,"Northern Tunnels",01-Mar-2014,01-Mar-2014,0,28-Feb-2014,28-Feb-2014,,-1,,,01-Jan-2017,01-Jan-2017,10-May-2015,10-May-2015,1,0
822_AB_W010,8220CM-101,"Shing Mun - Complete Shaft Lining",TT_FinMile,,"Shing Mun",10-Feb-2017,10-Feb-2017,0,,,,0,,,10-Feb-2017,10-Feb-2017,10-May-2015,10-May-2015,1,0
822_AB_W010,8220CM-41,"Shing Mun - Vertical Shaft Complete D&B Excavation and Breakthrough",TT_FinMile,,"Shing Mun",06-Sep-2013,06-Sep-2013,0,11-Aug-2013,11-Aug-2013,,-26,,,01-Jan-2017,01-Jan-2017,10-May-2015,10-May-2015,1,0
822_AB_W010,8220CM-91,"Shing Mun - Complete Pipe Piling",TT_FinMile,,"Shing Mun",09-Jul-2011,09-Jul-2011,0,09-Jul-2011,09-Jul-2011,,0,,,01-Jan-2017,01-Jan-2017,10-May-2015,10-May-2015,2,0
822_AB_W010,8220CM-191,"Shing Mun - Complete Cofferdam Excavation",TT_FinMile,,"Shing Mun",09-Jan-2013,09-Jan-2013,0,07-Dec-2012,07-Dec-2012,,-33,,,01-Jan-2017,01-Jan-2017,10-May-2015,10-May-2015,1,0
822_AB_W010,8220CM-231,"Shing Mun - Complete VB5 Superstructure",TT_FinMile,,"Shing Mun",06-Sep-2017,06-Sep-2017,0,,,,0,,,06-Sep-2017,06-Sep-2017,10-May-2015,10-May-2015,1,0
822_AB_W010,8220CM-241,"Shing Mun - Complete VB5 External ABWF Works",TT_FinMile,,"Shing Mun",20-Nov-2017,20-Nov-2017,0,,,,0,,,20-Nov-2017,20-Nov-2017,10-May-2015,10-May-2015,1,0
822_AB_W010,8220CM-251,"Shing Mun - Earliest date for Shared Access with DC855",TT_FinMile,,"Shing Mun",29-Apr-2017,29-Apr-2017,0,,,,0,,,29-Apr-2017,29-Apr-2017,10-May-2015,10-May-2015,1,0
822_AB_W010,8220CM-281,"Shing Mun - Complete Basement Permanent Works",TT_FinMile,,"Shing Mun",01-May-2014,01-May-2014,0,17-Apr-2014,17-Apr-2014,,-14,,,01-Jan-2017,01-Jan-2017,10-May-2015,10-May-2015,1,0
822_AB_W010,8220CM-181,"Shing Mun - Complete EAP Adit Excavation",TT_FinMile,,"SMEAP",09-Mar-2013,09-Mar-2013,0,02-Feb-2013,02-Feb-2013,,-35,,,01-Jan-2017,01-Jan-2017,10-May-2015,10-May-2015,1,0
822_AB_W010,8220CM-271,"Shing Mun EAP - Earliest Shared Access with DC855 in VB5",TT_FinMile,,"SMEAP",25-Mar-2017,25-Mar-2017,0,,,,0,,,25-Mar-2017,25-Mar-2017,10-May-2015,10-May-2015,1,0
822_AB_W010,8220CM-291,"Shing Mun - Commence EAP Adit Excavation",TT_FinMile,,"SMEAP",01-Nov-2012,01-Nov-2012,0,23-Oct-2012,23-Oct-2012,,-9,,,01-Jan-2017,01-Jan-2017,10-May-2015,10-May-2015,1,0
822_AB_W010,8220CM-01,"Shek Yam - Complete Adit to Ch0+150",TT_FinMile,,"Shek Yam",01-Dec-2011,01-Dec-2011,0,23-Dec-2010,23-Dec-2010,,-343,,,01-Jan-2017,01-Jan-2017,10-May-2015,10-May-2015,1,0
822_AB_W010,8220CM-11,"Shek Yam - Complete Adit to Tunnel Alignment Ch0+493",TT_FinMile,,"Shek Yam",28-Apr-2011,28-Apr-2011,0,28-Apr-2011,28-Apr-2011,,0,,,01-Jan-2017,01-Jan-2017,10-May-2015,10-May-2015,1,0
822_AB_W010,8220CM-201,"Shek Yam - Complete Crusher Hall and Adits Excavation",TT_FinMile,,"Shek Yam",01-Dec-2011,01-Dec-2011,0,27-Aug-2011,27-Aug-2011,,-96,,,01-Jan-2017,01-Jan-2017,10-May-2015,10-May-2015,1,0
822_AB_W010,8220CM-211,"Shek Yam - Crusher Operational",TT_FinMile,,"Shek Yam",01-Jun-2012,01-Jun-2012,0,11-Nov-2011,11-Nov-2011,,-203,,,01-Jan-2017,01-Jan-2017,10-May-2015,10-May-2015,1,0
822_AB_W010,8220A-3270,"Vacate Area 8.4 (Yau Ma Hom Road - by SLG)",TT_FinMile,,"Kwai Fong",26-Oct-2010,26-Oct-2010,0,26-Oct-2010,26-Oct-2010,,0,,,01-Jan-2017,01-Jan-2017,10-May-2015,10-May-2015,0,0
822_AB_W010,8220A-3460,"Vacate Area 8.5 (Kwai Fong Compound)",TT_FinMile,,"Kwai Fong",01-Jan-2017,01-Jan-2017,0,,,,0,,,01-Jan-2017,01-Jan-2017,10-May-2015,10-May-2015,0,0
822_AB_W010,8220A-3330,"Vacate Area 6.11 (Tai Shu Ha)",TT_FinMile,,"Tai Shu Ha",01-Jan-2017,01-Jan-2017,0,,,,0,,,01-Jan-2017,01-Jan-2017,30-Dec-2013,30-Dec-2013,0,0
822_AB_W010,8220A-3340,"Vacate Area 6.12 (Tai Shu Ha)",TT_FinMile,,"Tai Shu Ha",01-Jan-2017,01-Jan-2017,0,,,,0,,,01-Jan-2017,01-Jan-2017,30-Dec-2013,30-Dec-2013,0,0
822_AB_W010,8220A-3280,"Vacate Area 7.3 (Part - Shing Mun Bus Terminus)",TT_FinMile,,"Shing Mun",21-Oct-2010,21-Oct-2010,0,21-Oct-2010,21-Oct-2010,,0,,,01-Jan-2017,01-Jan-2017,10-May-2015,10-May-2015,0,0
822_AB_W010,8220A-3310,"Vacate Area 7.4 (Shing Mun - Cheung Shan Estate Rd)",TT_FinMile,,"Shing Mun",22-Apr-2017,22-Apr-2017,0,,,,0,,,22-Apr-2017,22-Apr-2017,10-May-2015,10-May-2015,1,0
822_AB_W010,8220A-3420,"Vacate Area 7.1 (Shing Mun)",TT_FinMile,,"Shing Mun",01-Jan-2017,01-Jan-2017,0,,,,0,,,01-Jan-2017,01-Jan-2017,10-May-2015,10-May-2015,0,0
822_AB_W010,8220A-3430,"Vacate Area 7.2 (Shing Mun)",TT_FinMile,,"Shing Mun",01-Jan-2017,01-Jan-2017,0,,,,0,,,01-Jan-2017,01-Jan-2017,10-May-2015,10-May-2015,0,0
822_AB_W010,8220A-4205,"Vacate Area 7.3 (Part - Shing Mun Bus Terminus)",TT_FinMile,,"Shing Mun",01-Jan-2017,01-Jan-2017,0,,,,0,,,01-Jan-2017,01-Jan-2017,10-May-2015,10-May-2015,0,0
822_AB_W010,8220A-3300,"1st Vacate Area 8.2 (Shek Yam) to C830",TT_FinMile,,"Shek Yam",01-Jan-2017,01-Jan-2017,0,,,,0,,,01-Jan-2017,01-Jan-2017,02-Jun-2013,02-Jun-2013,0,0
822_AB_W010,8220A-3370,"Vacate Area 8.1 (Shek Yam)",TT_FinMile,,"Shek Yam",01-Jan-2017,01-Jan-2017,0,,,,0,,,01-Jan-2017,01-Jan-2017,12-Jan-2015,12-Jan-2015,0,0
822_AB_W010,8220A-3440,"2nd Vacate Area 8.2 (Shek Yam)",TT_FinMile,,"Shek Yam",01-Jan-2017,01-Jan-2017,0,,,,0,,,01-Jan-2017,01-Jan-2017,10-May-2015,10-May-2015,0,0
822_AB_W010,8220A-3450,"Vacate Area 8.3 (Shek Yam)",TT_FinMile,,"Shek Yam",01-Jan-2017,01-Jan-2017,0,,,,0,,,01-Jan-2017,01-Jan-2017,10-May-2015,10-May-2015,0,0
822_AB_W010,8220A-3290,"Vacate Area 6.4 (Kam Sheung Rd - by SLG)",TT_FinMile,,"Pat Heung",27-Jun-2017,27-Jun-2017,0,,,,0,,,27-Jun-2017,27-Jun-2017,10-May-2015,10-May-2015,1,0
822_AB_W010,8220A-3320,"1st Vacate Area 6.2 (Pat Heung) to C830",TT_FinMile,,"Pat Heung",01-Jan-2017,01-Jan-2017,0,,,,0,,,01-Jan-2017,01-Jan-2017,02-Sep-2013,02-Sep-2013,0,0
822_AB_W010,8220A-3380,"Vacate Area 6.1 (Pat Heung)",TT_FinMile,,"Pat Heung",01-Jan-2017,01-Jan-2017,0,,,,0,,,01-Jan-2017,01-Jan-2017,10-May-2015,10-May-2015,0,0
822_AB_W010,8220A-3390,"2nd Vacate Area 6.2 (Pat Heung)",TT_FinMile,,"Pat Heung",01-Jan-2017,01-Jan-2017,0,,,,0,,,01-Jan-2017,01-Jan-2017,10-May-2015,10-May-2015,0,0
822_AB_W010,8220A-3400,"Vacate Area 6.3 (Pat Heung)",TT_FinMile,,"Pat Heung",01-Jan-2017,01-Jan-2017,0,,,,0,,,01-Jan-2017,01-Jan-2017,10-May-2015,10-May-2015,0,0
822_AB_W010,8220A-4880,"Vacate Area 6.1A  (Pat Heung)",TT_FinMile,,"Pat Heung",01-Jan-2017,01-Jan-2017,0,,,,0,,,01-Jan-2017,01-Jan-2017,10-May-2015,10-May-2015,0,0
822_AB_W010,8220A-3410,"Vacate Area 6.8 (So Kwan Wat)",TT_FinMile,,"So Kwan Wat",01-Jan-2017,01-Jan-2017,0,,,,0,,,01-Jan-2017,01-Jan-2017,10-May-2015,10-May-2015,0,0
822_AB_W010,8220A-3350,"Vacate Area 6.13 (Yam O Barging Point)",TT_FinMile,,"Yam O Barging Point",01-Jan-2017,01-Jan-2017,0,,,,0,,,01-Jan-2017,01-Jan-2017,12-Jan-2015,12-Jan-2015,0,0
822_AB_W010,8220A-3360,"Vacate Area 6.14 (Yam O Barging Point)",TT_FinMile,,"Yam O Barging Point",01-Jan-2017,01-Jan-2017,0,,,,0,,,01-Jan-2017,01-Jan-2017,12-Jan-2015,12-Jan-2015,0,0
822_AB_W010,8220A-3090,"Take Possession of Area 6.13 (Tai Shu Ha)",TT_Mile,,"Tai Shu Ha",10-Mar-2010,10-Mar-2010,0,10-Mar-2010,10-Mar-2010,,0,,,01-Jan-2017,01-Jan-2017,10-May-2015,10-May-2015,1,0
822_AB_W010,8220A-3160,"Take Possession of Area 6.11 (Tai Shu Ha)",TT_Mile,,"Tai Shu Ha",30-Jun-2010,30-Jun-2010,0,30-Jun-2010,30-Jun-2010,,0,,,01-Jan-2017,01-Jan-2017,10-May-2015,10-May-2015,0,0
822_AB_W010,8220A-3170,"Take Possession of Area 6.12 (Tai Shu Ha)",TT_Mile,,"Tai Shu Ha",30-Jun-2010,30-Jun-2010,0,30-Jun-2010,30-Jun-2010,,0,,,01-Jan-2017,01-Jan-2017,10-May-2015,10-May-2015,0,0
822_AB_W010,8220A-3200,"Take Possession of Area 6.4 (Kam Sheung Rd - by SLG)",TT_Mile,,"Pat Heung",22-Sep-2010,22-Sep-2010,0,22-Sep-2010,22-Sep-2010,,0,,,01-Jan-2017,01-Jan-2017,10-May-2015,10-May-2015,1,1
822_AB_W010,8220A-3210,"Take Possession of Area 6.1 (Pat Heung)",TT_Mile,,"Pat Heung",22-Sep-2010,22-Sep-2010,0,22-Sep-2010,22-Sep-2010,,0,,,01-Jan-2017,01-Jan-2017,10-May-2015,10-May-2015,1,1
822_AB_W010,8220A-3220,"Take 1st Possession of Area 6.2 (Pat Heung)",TT_Mile,,"Pat Heung",22-Sep-2010,22-Sep-2010,0,22-Sep-2010,22-Sep-2010,,0,,,01-Jan-2017,01-Jan-2017,10-May-2015,10-May-2015,1,1
822_AB_W010,8220A-3230,"Take Possession of Area 6.3 (Pat Heung)",TT_Mile,,"Pat Heung",22-Sep-2010,22-Sep-2010,0,22-Sep-2010,22-Sep-2010,,0,,,01-Jan-2017,01-Jan-2017,10-May-2015,10-May-2015,1,1
822_AB_W010,8220A-3260,"Take 2nd Possession of Area 6.2 (Pat Heung)",TT_Mile,,"Pat Heung",02-Jan-2017,02-Jan-2017,0,,,,0,,,02-Jan-2017,02-Jan-2017,10-May-2015,10-May-2015,0,0
822_AB_W010,8220A-4870,"Take Possession of Area 6.1A (Pat Heung)",TT_Mile,,"Pat Heung",22-Sep-2010,22-Sep-2010,0,22-Sep-2010,22-Sep-2010,,0,,,01-Jan-2017,01-Jan-2017,10-May-2015,10-May-2015,1,1
822_AB_W010,8220A-3070,"Take Possession of Area 7.1(SLG) Late required (Shing Mun)",TT_Mile,,"Shing Mun",05-Jun-2010,05-Jun-2010,0,05-Jun-2010,05-Jun-2010,,0,,,01-Jan-2017,01-Jan-2017,10-May-2015,10-May-2015,0,0
822_AB_W010,8220A-3080,"Take Possession of Area 7.2 (Shing Mun)",TT_Mile,,"Shing Mun",10-Mar-2010,10-Mar-2010,0,10-Mar-2010,10-Mar-2010,,0,,,01-Jan-2017,01-Jan-2017,10-May-2015,10-May-2015,1,2
822_AB_W010,8220A-3150,"Take Possession of Area 7.3 (Part - Shing Mun Bus Terminus)",TT_Mile,,"Shing Mun",09-Jul-2010,09-Jul-2010,0,09-Jul-2010,09-Jul-2010,,0,,,01-Jan-2017,01-Jan-2017,10-May-2015,10-May-2015,0,0
822_AB_W010,8220A-3190,"Take Possession of Area 7.4 (SLG) (Shing Mun - Cheung Shan Estate Rd)",TT_Mile,,"Shing Mun",02-Jan-2017,02-Jan-2017,0,,,,0,,,02-Jan-2017,02-Jan-2017,24-Nov-2012,24-Nov-2012,1,1
822_AB_W010,8220A-4890,"Take Possession of Area 7.3 (Part - Shing Mun Bus Terminus)",TT_Mile,,"Shing Mun",20-Oct-2010,20-Oct-2010,0,20-Oct-2010,20-Oct-2010,,0,,,01-Jan-2017,01-Jan-2017,10-May-2015,10-May-2015,0,0
822_AB_W010,8220A-5640,"VB5 - Obtain HA Approval to Posses Area 7.4",TT_Task,,"Shing Mun",02-Apr-2014,12-May-2014,40,03-Mar-2014,12-Apr-2014,40,-30,0,0.00,01-Jan-2017,01-Jan-2017,24-Nov-2012,24-Nov-2012,0,1
822_AB_W010,8220A-3240,"Take Possession of Area 6.14 (Yam O Barging Point)",TT_Mile,,"Yam O Barging Point",01-Nov-2012,01-Nov-2012,0,12-Dec-2011,12-Dec-2011,,-325,,,01-Jan-2017,01-Jan-2017,10-May-2015,10-May-2015,0,0
822_AB_W010,8220A-9870,"Take Possession of Area 6.13 (Yam O Barging Point)",TT_Mile,,"Yam O Barging Point",12-Dec-2011,12-Dec-2011,0,10-Mar-2010,10-Mar-2010,,-642,,,01-Jan-2017,01-Jan-2017,10-May-2015,10-May-2015,1,0
822_AB_W010,8220A-3110,"Take 1st Possession of Area 8.2  (Shek Yam)",TT_Mile,,"Shek Yam",10-Mar-2010,10-Mar-2010,0,10-Mar-2010,10-Mar-2010,,0,,,01-Jan-2017,01-Jan-2017,10-May-2015,10-May-2015,1,0
822_AB_W010,8220A-3120,"Take Possession of Area 8.3  (Shek Yam)",TT_Mile,,"Shek Yam",10-Mar-2010,10-Mar-2010,0,10-Mar-2010,10-Mar-2010,,0,,,01-Jan-2017,01-Jan-2017,14-Sep-2012,14-Sep-2012,1,1
822_AB_W010,8220A-3250,"Take 2nd Possession of Area 8.2 (Shek Yam)",TT_Mile,,"Shek Yam",02-Jan-2017,02-Jan-2017,0,,,,0,,,02-Jan-2017,02-Jan-2017,10-May-2015,10-May-2015,0,0
822_AB_W010,8220A-3100,"Take Possession of Area 6.8 (So Kwan Wat)",TT_Mile,,"So Kwan Wat",19-Mar-2010,19-Mar-2010,0,19-Mar-2010,19-Mar-2010,,0,,,01-Jan-2017,01-Jan-2017,10-May-2015,10-May-2015,0,0
822_AB_W010,8220A-3130,"Take Possession of Area 8.5 (Kwai Fong Compound)",TT_Mile,,"Kwai Fong",10-Mar-2010,10-Mar-2010,0,10-Mar-2010,10-Mar-2010,,0,,,01-Jan-2017,01-Jan-2017,10-May-2015,10-May-2015,1,0
822_AB_W010,8220A-3140,"Take Possession of Area 8.4 (Yau Ma Hom Road - by SLG)",TT_Mile,,"Kwai Fong",05-Jul-2010,05-Jul-2010,0,05-Jul-2010,05-Jul-2010,,0,,,01-Jan-2017,01-Jan-2017,10-May-2015,10-May-2015,0,0
822_AB_W010,8220A-3180,"Take Possession of Area 8.1 (Kwok Shui Road Office)",TT_Mile,,"Kwai Fong",05-Jul-2010,05-Jul-2010,0,05-Jul-2010,05-Jul-2010,,0,,,01-Jan-2017,01-Jan-2017,10-May-2015,10-May-2015,0,0
822_AB_W010,8220PD1-01,"Permanent Power On (VB4) (PS. App C1)",TT_Mile,,"Project Dates",12-Jan-2017,12-Jan-2017,0,,,,0,,,12-Jan-2017,12-Jan-2017,01-Jun-2014,01-Jun-2014,1,1
822_AB_W010,8220PD1-02,"Overhead Lines Power On (by DC)",TT_Mile,,"Project Dates",02-Jan-2017,02-Jan-2017,0,,,,0,,,02-Jan-2017,02-Jan-2017,28-Sep-2014,28-Sep-2014,0,0
822_AB_W010,8220PD1-2,"Permanent Power On (VB5) (PS. App C1)",TT_Mile,,"Project Dates",02-Jan-2017,02-Jan-2017,0,,,,0,,,02-Jan-2017,02-Jan-2017,01-Jun-2014,01-Jun-2014,0,0
822_AB_W010,8220PD2-1,"Close Tunnel Wall Opening at PHVAA/Tunnel Junction",TT_FinMile,,"Project Dates",01-Jan-2017,01-Jan-2017,0,,,,0,,,01-Jan-2017,01-Jan-2017,04-Mar-2014,04-Mar-2014,0,0
822_AB_W010,8220PD2-2,"Close Tunnel Wall Opening at SYCA/Tunnel Junction",TT_FinMile,,"Project Dates",01-May-2014,01-May-2014,0,14-Feb-2014,14-Feb-2014,,-76,,,01-Jan-2017,01-Jan-2017,16-Oct-2014,16-Oct-2014,0,1
822_AB_W010,8220PD3-01,"VB5 - Complete all External Water Works (24/14) (PS. App C1)",TT_FinMile,,"Project Dates",06-May-2017,06-May-2017,0,,,,0,,,06-May-2017,06-May-2017,15-Jun-2014,15-Jun-2014,1,0
822_AB_W010,8220PD3-02,"VB5 - Complete all Telephone Works (29/14) (PS. App C1)",TT_FinMile,,"Project Dates",08-Apr-2017,08-Apr-2017,0,,,,0,,,08-Apr-2017,08-Apr-2017,20-Jul-2014,20-Jul-2014,1,0
822_AB_W010,8220PD3-03,"VB4 - Complete all External Water Works (31/14) (PS. App C1)",TT_FinMile,,"Project Dates",01-Jan-2017,01-Jan-2017,0,,,,0,,,01-Jan-2017,01-Jan-2017,03-Aug-2014,03-Aug-2014,0,0
822_AB_W010,8220PD3-04,"VB4 - Complete all Telephone Works (35/14) (PS. App C1)",TT_FinMile,,"Project Dates",01-Jan-2017,01-Jan-2017,0,,,,0,,,01-Jan-2017,01-Jan-2017,31-Aug-2014,31-Aug-2014,0,0
822_AB_W010,8220PD4,"Complete Engineer's Office & Install all equipment",TT_FinMile,,"Project Dates",23-Sep-2010,23-Sep-2010,0,23-Sep-2010,23-Sep-2010,,0,,,01-Jan-2017,01-Jan-2017,10-May-2015,10-May-2015,0,0
822_AB_W010,8220-KD3A,"KD3A - Provide Explosive Storage to C821 (Contract Date 38/10)",TT_FinMile,,"Project Key Dates",23-Sep-2010,23-Sep-2010,0,26-Sep-2010,26-Sep-2010,,3,,,01-Jan-2017,01-Jan-2017,10-May-2015,10-May-2015,1,0
822_AB_W010,8220-KD3B,"KD3B - Provide Explosive Storage to C824 (Contract Date 51/10)",TT_FinMile,,"Project Key Dates",19-Jan-2011,19-Jan-2011,0,26-Dec-2010,26-Dec-2010,,-24,,,01-Jan-2017,01-Jan-2017,10-May-2015,10-May-2015,1,0
822_AB_W010,8220-KD4A1,"KD4A1 - Complete Tunnels to Degree 1 (Contract Date 39/13)",TT_FinMile,,"Project Key Dates",29-May-2017,29-May-2017,0,,,,0,,,29-May-2017,29-May-2017,29-Sep-2013,29-Sep-2013,28,2
822_AB_W010,8220-KD4B1,"KD4B1 - Complete VB5 to Degree 1 (Contract Date 22/13)",TT_FinMile,,"Project Key Dates",10-Sep-2017,10-Sep-2017,0,,,,0,,,10-Sep-2017,10-Sep-2017,02-Jun-2013,02-Jun-2013,7,0
822_AB_W010,8220-KD4B2,"KD4B2 - Complete VB5 to Degree 2 (Contract Date 39/13)",TT_FinMile,,"Project Key Dates",05-Oct-2017,05-Oct-2017,0,,,,0,,,05-Oct-2017,05-Oct-2017,29-Sep-2013,29-Sep-2013,2,0
822_AB_W010,8220-KD4B3,"KD4B3 - Complete VB5 to Degree 3 (Contract Date 48/13)",TT_FinMile,,"Project Key Dates",20-Nov-2017,20-Nov-2017,0,,,,0,,,20-Nov-2017,20-Nov-2017,01-Dec-2013,01-Dec-2013,3,0
822_AB_W010,8220-KD4C1,"KD4C1 - Complete VB4 to Degree 1 (Contract Date 35/13)",TT_FinMile,,"Project Key Dates",16-May-2014,16-May-2014,0,29-Sep-2013,29-Sep-2013,,-229,,,01-Apr-2017,01-Apr-2017,10-May-2015,10-May-2015,2,0
