Program,Task Code,Task Name,Task Type,Contract,Parent WBS,Current Planned Start,Current Planned Completed,Current Planned Duration (Days),Actual Start,Actual Completed,Actual Duration (Days),Delay (Days),Overrun (Days),Overrun (%),Current Early Start,Current Early End,Current Late Start,Current Late End,Predecessors,Successors
822_AB_W11v4Dr1,822-PH-VA-FW-M-1030B,"Water leakage at K-tunnel - Additional leaks",TT_Task,,"PHVA Finishing Works",01-Jul-2016,27-Aug-2016,57,17-Aug-2016,13-Oct-2016,57,47,0,0.00,31-May-2017,31-May-2017,29-Nov-2017,29-Nov-2017,0,2
822_AB_W11v4Dr1,822-PH-VB4-IW-1030,"Undertake tests and pass Statutory Inspections (outstanding Works)",TT_Task,,"VB4 Finishing Works",31-Jan-2017,24-Apr-2017,83,21-Jan-2017,16-Mar-2017,54,-10,-29,-34.94,31-May-2017,31-May-2017,30-Dec-2017,30-Dec-2017,2,1
822_AB_W11v4Dr1,822-PH-VB4-IW-1000,"VB4 Degree 3 works by others (period assumed)",TT_Task,,"VB4 Finishing Works",01-Sep-2016,03-Apr-2017,214,28-Apr-2014,26-Jan-2017,1004,-857,790,369.16,31-May-2017,31-May-2017,01-Mar-2014,01-Mar-2014,0,3
822_AB_W11v4Dr1,822-PH-VB4-IW-1020,"VB4 Finishing works after DC",TT_Task,,"VB4 Finishing Works",01-Feb-2017,28-Feb-2017,27,26-Jan-2017,27-Jan-2017,1,-6,-26,-96.30,31-May-2017,31-May-2017,01-Mar-2014,01-Mar-2014,2,2
822_AB_W11v4Dr1,822-PH-VB4-IW-1010,"Install permenent doors",TT_Task,,"VB4 Finishing Works",01-Sep-2016,28-Sep-2016,27,18-Aug-2014,15-Sep-2016,759,-745,732,2711.11,31-May-2017,31-May-2017,01-Mar-2014,01-Mar-2014,1,2
822_AB_W11v4Dr1,822-PH-VB4-IW-1040,"VB4 Signage installation",TT_Task,,"VB4 Finishing Works",01-Feb-2017,07-Feb-2017,6,23-Jan-2017,28-Feb-2017,36,-9,30,500.00,31-May-2017,31-May-2017,01-Mar-2014,01-Mar-2014,2,2
822_AB_W11v4Dr1,822-PH-VB4-FW-2010,"VB4 - 2 nos. concrete hatch cover",TT_Task,,"VB4 External Works",18-Jul-2016,30-Jul-2016,12,18-Jul-2016,29-Oct-2016,103,0,91,758.33,31-May-2017,31-May-2017,05-Apr-2014,05-Apr-2014,0,2
822_AB_W11v4Dr1,822-PH-VB4-FW-2020,"Remove temporary handrail at Portal",TT_Task,,"VB4 External Works",12-Oct-2016,25-Oct-2016,13,12-Oct-2016,25-Oct-2016,13,0,0,0.00,31-May-2017,31-May-2017,01-Sep-2017,01-Sep-2017,1,1
822_AB_W11v4Dr1,822-PH-VB4-FW-2030,"Brick Wall for Land Owner",TT_Task,,"VB4 External Works",01-Jul-2016,06-Aug-2016,36,01-Jul-2016,04-Oct-2016,95,0,59,163.89,31-May-2017,31-May-2017,01-Sep-2017,01-Sep-2017,1,1
822_AB_W11v4Dr1,822-PH-VB4-FW-2040,"VB4 - Oustanding Screeding Work",TT_Task,,"VB4 External Works",01-Oct-2016,14-Oct-2016,13,01-Aug-2016,15-Aug-2016,14,-61,1,7.69,31-May-2017,31-May-2017,01-Sep-2017,01-Sep-2017,2,1
822_AB_W11v4Dr1,822-PH-VB4-FW-2050,"Remove temporary power and lighting (EI/153)",TT_Task,,"VB4 External Works",09-Jan-2017,10-Feb-2017,32,20-May-2016,10-Dec-2016,204,-234,172,537.50,31-May-2017,31-May-2017,30-Dec-2017,30-Dec-2017,2,2
822_AB_W11v4Dr1,822-PH-VB4-FW-2060,"VB4 -Touch - up for wall paint",TT_Task,,"VB4 External Works",15-Oct-2016,28-Oct-2016,13,27-Sep-2016,14-Mar-2017,168,-18,155,1192.31,31-May-2017,31-May-2017,01-Sep-2017,01-Sep-2017,3,1
822_AB_W11v4Dr1,822-PH-VB4-FW-2080,"Install door curb at CLP Tx room",TT_Task,,"VB4 External Works",15-Jun-2016,02-Jul-2016,17,15-Jun-2016,02-Jul-2016,17,0,0,0.00,31-May-2017,31-May-2017,01-Sep-2017,01-Sep-2017,0,2
822_AB_W11v4Dr1,822-PH-VB4-FW-2090,"Slop work around VB4",TT_Task,,"VB4 External Works",02-May-2016,02-Jul-2016,61,02-May-2016,02-Jul-2016,61,0,0,0.00,31-May-2017,31-May-2017,01-Sep-2017,01-Sep-2017,0,1
822_AB_W11v4Dr1,822-PH-VB4-FW-2100,"VB4 - Cladding at Tx room",TT_Task,,"VB4 External Works",30-Sep-2016,06-Oct-2016,6,09-Dec-2016,14-Dec-2016,5,70,-1,-16.67,31-May-2017,31-May-2017,01-Sep-2017,01-Sep-2017,1,2
822_AB_W11v4Dr1,822-PH-VB4-FW-2110,"Demolish Substation at Surface near IOW container",TT_Task,,"VB4 External Works",28-Feb-2017,13-Mar-2017,13,01-Mar-2017,14-Mar-2017,13,1,0,0.00,31-May-2017,31-May-2017,01-Sep-2017,01-Sep-2017,3,3
822_AB_W11v4Dr1,822-PH-VB4-FW-2120,"3 nos. of substations, switch box near portal (wait for MTR instruction)",TT_Task,,"VB4 External Works",02-Nov-2016,01-Dec-2016,29,01-Sep-2016,03-Dec-2016,93,-62,64,220.69,31-May-2017,31-May-2017,30-Dec-2017,30-Dec-2017,0,2
822_AB_W11v4Dr1,822-PH-VB4-FW-2130,"CCTV for drainage up to Kum Sheung Road",TT_Task,,"VB4 External Works",18-Jul-2016,23-Jul-2016,5,18-Jul-2016,23-Jul-2016,5,0,0,0.00,31-May-2017,31-May-2017,01-Sep-2017,01-Sep-2017,1,1
822_AB_W11v4Dr1,822-PH-VB4-FW-2140,"Steel deck across the open channel aside the portal",TT_Task,,"VB4 External Works",15-Nov-2016,21-Nov-2016,6,15-Oct-2016,05-Nov-2016,21,-31,15,250.00,31-May-2017,31-May-2017,01-Sep-2017,01-Sep-2017,3,1
822_AB_W11v4Dr1,822-PH-VB4-FW-2150,"VB4 - water meter cabinet",TT_Task,,"VB4 External Works",01-Jul-2016,14-Jul-2016,13,01-Jul-2016,15-Jul-2016,14,0,1,7.69,31-May-2017,31-May-2017,01-Sep-2017,01-Sep-2017,1,2
822_AB_W11v4Dr1,822-PH-VB4-FW-2160,"Color Paint -Hand rail, Fence wall and parapet",TT_Task,,"VB4 External Works",06-Sep-2016,08-Sep-2016,2,21-Sep-2016,03-Nov-2016,43,15,41,2050.00,31-May-2017,31-May-2017,05-Apr-2014,05-Apr-2014,1,1
822_AB_W11v4Dr1,822-PH-VB4-FW-2170,"VB4 - openings to be closed",TT_Task,,"VB4 External Works",31-Dec-2016,07-Jan-2017,7,26-Jan-2017,27-Jan-2017,1,26,-6,-85.71,31-May-2017,31-May-2017,01-Sep-2017,01-Sep-2017,1,1
822_AB_W11v4Dr1,822-PH-VB4-FW-2180,"VB4 - metal plate cover on wall and defects",TT_Task,,"VB4 External Works",11-Jul-2016,30-Jul-2016,19,10-Jul-2016,11-Oct-2016,93,-1,74,389.47,31-May-2017,31-May-2017,01-Sep-2017,01-Sep-2017,0,2
822_AB_W11v4Dr1,822-PH-VB4-FW-2190,"VB4 - seal up door gaps",TT_Task,,"VB4 External Works",27-Jul-2016,24-Aug-2016,28,16-Jul-2016,22-Sep-2016,68,-11,40,142.86,31-May-2017,31-May-2017,01-Sep-2017,01-Sep-2017,1,1
822_AB_W11v4Dr1,822-PH-VB4-FW-2220,"Remove Temporary Platform at Open Channel",TT_Task,,"VB4 External Works",15-Aug-2016,25-Aug-2016,10,29-Jul-2016,05-Aug-2016,7,-17,-3,-30.00,31-May-2017,31-May-2017,01-Sep-2017,01-Sep-2017,1,3
822_AB_W11v4Dr1,822-PH-VB4-FW-2230,"VB4- 8 nos. concrete pit covers",TT_Task,,"VB4 External Works",05-Oct-2016,14-Oct-2016,9,03-Nov-2016,12-Nov-2016,9,29,0,0.00,31-May-2017,31-May-2017,01-Sep-2017,01-Sep-2017,1,1
822_AB_W11v4Dr1,822-PH-VB4-FW-2200,"Site Clearance",TT_Task,,"VB4 External Works",08-Feb-2017,09-Mar-2017,29,01-Nov-2016,30-Apr-2017,180,-99,151,520.69,31-May-2017,31-May-2017,30-Dec-2017,30-Dec-2017,11,1
822_AB_W11v4Dr1,822-PH-VB4-FW-3100,"Handrail fabrication and delivery (no work over china national holiday 1-9Oct16)",TT_Task,,"VB4 External Works",22-Sep-2016,10-Oct-2016,18,22-Sep-2016,17-Oct-2016,25,0,7,38.89,31-May-2017,31-May-2017,01-Sep-2017,01-Sep-2017,0,2
822_AB_W11v4Dr1,822-PH-VB4-FW-3120,"Type 2 handrail along open channel Wall",TT_Task,,"VB4 External Works",22-Nov-2016,28-Nov-2016,6,15-Oct-2016,22-Oct-2016,7,-38,1,16.67,31-May-2017,31-May-2017,01-Sep-2017,01-Sep-2017,2,2
822_AB_W11v4Dr1,822-PH-VB4-FW-3110,"Type 1 handrail at portal to VB4",TT_Task,,"VB4 External Works",12-Nov-2016,14-Nov-2016,2,17-Oct-2016,25-Oct-2016,8,-26,6,300.00,31-May-2017,31-May-2017,01-Sep-2017,01-Sep-2017,3,2
822_AB_W11v4Dr1,822-PH-VB4-FW-3130,"Still Covers (replaces Demolish uncharted drain) (EI/158)",TT_Task,,"VB4 External Works",05-Nov-2016,11-Nov-2016,6,15-Oct-2016,31-Oct-2016,16,-21,10,166.67,31-May-2017,31-May-2017,01-Sep-2017,01-Sep-2017,1,3
822_AB_W11v4Dr1,822-PH-VB4-FW-3140,"Site Fence for TOA Land (EI/159)",TT_Task,,"VB4 External Works",29-Nov-2016,28-Dec-2016,29,08-Nov-2016,27-Jan-2017,80,-21,51,175.86,31-May-2017,31-May-2017,01-Sep-2017,01-Sep-2017,1,2
822_AB_W11v4Dr1,822-PH-VB4-FW-2145,"Fabricate and deliver Steel deck for open channel aside the portal  (no work over china national holiday 1-9Oct16)",TT_Task,,"VB4 External Works",01-Sep-2016,19-Sep-2016,18,22-Sep-2016,14-Oct-2016,22,21,4,22.22,31-May-2017,31-May-2017,01-Sep-2017,01-Sep-2017,1,1
822_AB_W11v4Dr1,822-PH-VB4-FW-2205,"EI167-Coloured Carpark Concrete - Storage & Removal of grass cell Reinstatement of TGLA",TT_Task,,"VB4 External Works",10-May-2017,31-Aug-2017,113,02-May-2017,12-May-2017,10,-8,-103,-91.15,31-May-2017,31-May-2017,30-Dec-2017,30-Dec-2017,1,1
822_AB_W11v4Dr1,822-PH-VB4-FW-EI167,"FSD Coloured Concrete Pavement requirements (EI/167 - 23Mar17)",TT_Task,,"VB4 External Works",01-May-2017,15-May-2017,14,25-Apr-2017,12-May-2017,17,-6,3,21.43,31-May-2017,31-May-2017,30-Dec-2017,30-Dec-2017,0,1
822_AB_W11v4Dr1,822-PH-VB4-EW-1070,"Install green roof for VB4",TT_Task,,"Roofing Works",27-Jul-2016,02-Sep-2016,37,13-Aug-2016,28-Sep-2016,46,17,9,24.32,31-May-2017,31-May-2017,01-Sep-2017,01-Sep-2017,1,3
822_AB_W11v4Dr1,822-PH-VB4-EW-1075,"Install Copping at roof (completed)",TT_Task,,"Roofing Works",01-Jun-2016,01-Jul-2016,30,01-Jun-2016,01-Jul-2016,30,0,0,0.00,31-May-2017,31-May-2017,02-Jan-2018,02-Jan-2018,0,0
822_AB_W11v4Dr1,822-PH-VB4-EW-1080,"Storm Drainage",TT_Task,,"Underground Drainage",18-Dec-2014,13-Jun-2015,177,21-Nov-2014,17-Jan-2016,422,-27,245,138.42,31-May-2017,31-May-2017,01-Sep-2017,01-Sep-2017,1,2
822_AB_W11v4Dr1,822-PH-VB4-EW-1100,"Site formation and retaining wall",TT_Task,,"Underground Drainage",01-Jun-2015,27-Oct-2015,148,01-Jun-2015,16-Jan-2016,229,0,81,54.73,31-May-2017,31-May-2017,01-Sep-2017,01-Sep-2017,1,2
822_AB_W11v4Dr1,822-PH-VB4-EW-1130,"Drainage along Kam Shung Road",TT_Task,,"Underground Drainage",15-Dec-2014,04-May-2015,140,21-Nov-2014,30-Jan-2016,435,-24,295,210.71,31-May-2017,31-May-2017,01-Sep-2017,01-Sep-2017,0,2
822_AB_W11v4Dr1,822-PH-VB4-EW-1150,"Surface Drainage",TT_Task,,"Underground Drainage",16-Nov-2015,08-Feb-2016,84,02-Nov-2015,27-Jan-2017,452,-14,368,438.10,31-May-2017,31-May-2017,01-Sep-2017,01-Sep-2017,1,5
822_AB_W11v4Dr1,822-PH-VB4-EW-1160,"Power Draw Pit & Duct/ Earth Mat",TT_Task,,"Underground Drainage",09-May-2015,26-Sep-2015,140,25-Apr-2015,18-Mar-2016,328,-14,188,134.29,31-May-2017,31-May-2017,01-Sep-2017,01-Sep-2017,0,3
822_AB_W11v4Dr1,822-PH-VB4-EW-1170,"Drainage Manhole, Gully and Pipe",TT_Task,,"Underground Drainage",02-Jan-2015,22-Jun-2015,171,15-Dec-2014,25-Feb-2016,437,-18,266,155.56,31-May-2017,31-May-2017,29-Nov-2017,29-Nov-2017,1,1
822_AB_W11v4Dr1,822-PH-VB4-EW-1230,"Hard and Soft Landscaping",TT_Task,,"Landscaping",01-Apr-2016,07-Sep-2016,159,23-Mar-2016,12-Dec-2016,264,-9,105,66.04,31-May-2017,31-May-2017,29-Nov-2017,29-Nov-2017,1,2
822_AB_W11v4Dr1,822-PH-VB4-EW-1230A,"Hydroseed on Portal Rockfill Slope",TT_Task,,"Landscaping",01-Jul-2016,23-Jul-2016,22,01-Jul-2016,23-Jul-2016,22,0,0,0.00,31-May-2017,31-May-2017,30-Dec-2017,30-Dec-2017,0,1
822_AB_W11v4Dr1,822-PH-VB4-EW-1230B,"Grass cell at car park",TT_Task,,"Landscaping",29-Jun-2016,18-Jul-2016,19,29-Jun-2016,18-Jul-2016,19,0,0,0.00,31-May-2017,31-May-2017,30-Dec-2017,30-Dec-2017,0,1
822_AB_W11v4Dr1,822-PH-VB4-EW-1230E,"Tree planting at Portal, VB4 planting area",TT_Task,,"Landscaping",22-Oct-2016,20-Jan-2017,90,15-Aug-2016,12-Dec-2016,119,-68,29,32.22,31-May-2017,31-May-2017,30-Dec-2017,30-Dec-2017,1,1
822_AB_W11v4Dr1,822-PH-VB4-EW-1230F,"Tree transplanting, DC-801, VB4 Fencing close up",TT_Task,,"Landscaping",19-Jul-2016,30-Jul-2016,11,19-Jul-2016,26-Jul-2016,7,0,-4,-36.36,31-May-2017,31-May-2017,30-Dec-2017,30-Dec-2017,4,1
822_AB_W11v4Dr1,822-PH-VB4-EW-1220A,"5 nos of signage boards for DLO",TT_Task,,"Landscaping",01-Jul-2016,20-Jul-2016,19,01-Jul-2016,20-Jul-2016,19,0,0,0.00,31-May-2017,31-May-2017,30-Dec-2017,30-Dec-2017,0,1
822_AB_W11v4Dr1,822-PH-VB4-EW-1230C,"Tree planting soil test report",TT_Task,,"Landscaping",30-Sep-2016,14-Oct-2016,14,03-Nov-2016,18-Nov-2016,15,34,1,7.14,31-May-2017,31-May-2017,30-Dec-2017,30-Dec-2017,1,1
822_AB_W11v4Dr1,822-PH-VB4-EW-1230G,"Street Lighting at Kam Sheung Road (-Deleted- duplicate with 822-PH-VB4-FW-3090)",TT_Task,,"Landscaping",31-May-2017,30-Jun-2017,30,,,,0,,,31-May-2017,30-Jun-2017,29-Nov-2017,30-Dec-2017,1,0
822_AB_W11v4Dr1,822-PH-VB4-EW-1230H,"3 no. Irrigation Concrete Stand  VB4 slope",TT_Task,,"Landscaping",26-Oct-2016,04-Nov-2016,9,11-Nov-2016,28-Feb-2017,109,16,100,1111.11,31-May-2017,31-May-2017,01-Sep-2017,01-Sep-2017,1,2
822_AB_W11v4Dr1,822-PH-VB4-FW-2070,"Concrete surround for light duct at run-in (EI/142)",TT_Task,,"Emergency Vehicle Access Road",20-Oct-2016,29-Oct-2016,9,23-Sep-2016,08-Nov-2016,46,-27,37,411.11,31-May-2017,31-May-2017,01-Sep-2017,01-Sep-2017,3,3
822_AB_W11v4Dr1,822-PH-VB4-EW-1200,"Kerb and Roadworks (VB4 & Tunnel)",TT_Task,,"Emergency Vehicle Access Road",11-Sep-2015,30-Oct-2015,49,23-Nov-2015,26-May-2016,185,73,136,277.55,31-May-2017,31-May-2017,01-Sep-2017,01-Sep-2017,1,1
822_AB_W11v4Dr1,822-PH-VB4-EW-1210,"Perm Access Roadworks & Footpath (EVA)",TT_Task,,"Emergency Vehicle Access Road",31-Oct-2015,22-Dec-2015,52,23-Mar-2015,06-Apr-2016,380,-222,328,630.77,31-May-2017,31-May-2017,01-Sep-2017,01-Sep-2017,1,1
822_AB_W11v4Dr1,822-PH-VB4-EW-1220,"Fire Hydrant, Sign and Street Furniture",TT_Task,,"Emergency Vehicle Access Road",31-Mar-2016,16-May-2016,46,26-Feb-2016,12-May-2017,441,-34,395,858.70,31-May-2017,31-May-2017,01-Sep-2017,01-Sep-2017,1,4
822_AB_W11v4Dr1,822-PH-VB4-FW-3090,"Associated Street lighting Works along EVA and Kam Sheung Road (EI/145)",TT_Task,,"Emergency Vehicle Access Road",09-Nov-2016,09-Jan-2017,61,09-Nov-2016,23-Jan-2017,75,0,14,22.95,31-May-2017,31-May-2017,29-Nov-2017,29-Nov-2017,1,5
822_AB_W11v4Dr1,822-PH-VB4-FW-3000,"TTM - Presentation at SLG Associated Str lighting Works along EVA (EI/145)",TT_Task,,"Emergency Vehicle Access Road",27-Jul-2016,27-Jul-2016,0,01-May-2016,30-Jun-2016,60,-87,,,31-May-2017,31-May-2017,29-Nov-2017,29-Nov-2017,0,1
822_AB_W11v4Dr1,822-PH-VB4-FW-3010,"TTM -Application for Exvation Permit (XP) for Associated Str lighting Works along EVA (EI/145)",TT_Task,,"Emergency Vehicle Access Road",28-Jul-2016,27-Oct-2016,91,29-Jun-2016,22-Oct-2016,115,-29,24,26.37,31-May-2017,31-May-2017,29-Nov-2017,29-Nov-2017,1,1
822_AB_W11v4Dr1,822-PH-VB4-FW-3070,"TTM - RWA Submission and Approval (With CXP C000901) Associated Str lighting Works along EVA (EI/145)",TT_Task,,"Emergency Vehicle Access Road",24-Oct-2016,08-Nov-2016,15,23-Oct-2016,09-Dec-2016,47,-1,32,213.33,31-May-2017,31-May-2017,29-Nov-2017,29-Nov-2017,2,1
822_AB_W11v4Dr1,822-PH-VB4-FW-3080,"TTM - Ready for Implementation of TTM Associated Str lighting Works along EVA (EI/145)",TT_FinMile,,"Emergency Vehicle Access Road",08-Nov-2016,08-Nov-2016,0,09-Nov-2016,09-Nov-2016,,1,,,,,,,1,1
822_AB_W11v4Dr1,822-PH-VB4-FW-3012,"TTM -Application for Exvation Permit (XP) (EI/145) unforeseen Waiver Vetting application",TT_Task,,"Emergency Vehicle Access Road",28-Jul-2016,03-Aug-2016,6,31-Aug-2016,06-Sep-2016,6,34,0,0.00,31-May-2017,31-May-2017,29-Nov-2017,29-Nov-2017,0,1
822_AB_W11v4Dr1,822-SE-SM-1000,"Clear and reinstate Shing Mun site",TT_Task,,"Shing Mun Site",14-Sep-2017,11-Oct-2017,27,,,,0,,,14-Sep-2017,11-Oct-2017,01-Dec-2017,30-Dec-2017,2,4
822_AB_W11v4Dr1,822-SE-KC-1000,"Clear and reinstate Kwai Chung Office site",TT_Task,,"Kwai Chung Office Site",01-Sep-2017,26-Oct-2017,55,,,,0,,,01-Sep-2017,26-Oct-2017,01-Sep-2017,26-Oct-2017,3,2
822_AB_W11v4Dr1,822-SE-SY-1000,"Clear and reinstate Shek Yam site",TT_LOE,,"Shek Yam Site",15-Aug-2016,26-Nov-2016,103,08-Aug-2016,12-Dec-2016,126,-7,23,22.33,,,,,1,1
822_AB_W11v4Dr1,822-SE-SY-MP-1000A,"Remove plant and equipment (EI/157)",TT_Task,,"Shek Yam Site",15-Aug-2016,27-Aug-2016,12,08-Aug-2016,30-Sep-2016,53,-7,41,341.67,31-May-2017,31-May-2017,30-Dec-2017,30-Dec-2017,0,3
822_AB_W11v4Dr1,822-SE-SY-MP-1000B,"Shek Yam Adit - Bulkhead wall (EI/157)",TT_Task,,"Shek Yam Site",25-Aug-2016,28-Sep-2016,34,10-Aug-2016,24-Sep-2016,45,-15,11,32.35,31-May-2017,31-May-2017,30-Dec-2017,30-Dec-2017,1,1
822_AB_W11v4Dr1,822-SE-SY-MP-1000C,"Remove workshop (EI/157)",TT_Task,,"Shek Yam Site",24-Aug-2016,13-Sep-2016,20,15-Aug-2016,30-Nov-2016,107,-9,87,435.00,31-May-2017,31-May-2017,30-Dec-2017,30-Dec-2017,1,1
822_AB_W11v4Dr1,822-SE-SY-MP-1000D,"Apply TTA for Dismantle noise barrier at Yau Ma Hom Road (EI/157)",TT_Task,,"Shek Yam Site",15-Aug-2016,17-Sep-2016,33,15-Aug-2016,25-Aug-2016,10,0,-23,-69.70,31-May-2017,31-May-2017,30-Dec-2017,30-Dec-2017,0,1
822_AB_W11v4Dr1,822-SE-SY-MP-1000E,"Remove Noise Barrier (EI/157)",TT_Task,,"Shek Yam Site",01-Sep-2016,21-Sep-2016,20,22-Sep-2016,30-Oct-2016,38,21,18,90.00,31-May-2017,31-May-2017,30-Dec-2017,30-Dec-2017,1,1
822_AB_W11v4Dr1,822-SE-SY-MP-1000F,"Power-off to main tunnel (31 Aug)",TT_Mile,,"Shek Yam Site",01-Sep-2016,01-Sep-2016,0,05-Sep-2016,05-Sep-2016,,4,,,,,,,0,2
822_AB_W11v4Dr1,822-SE-SY-MP-1000G,"Remove cable and pump inside Shek Yam Adit (EI/157)",TT_Task,,"Shek Yam Site",01-Sep-2016,17-Sep-2016,16,26-Sep-2016,19-Oct-2016,23,25,7,43.75,31-May-2017,31-May-2017,30-Dec-2017,30-Dec-2017,1,1
822_AB_W11v4Dr1,822-SE-SY-MP-1000H,"Remove CLP temporary substation (EI/157)",TT_Task,,"Shek Yam Site",28-Oct-2016,17-Nov-2016,20,30-Nov-2016,30-Nov-2016,,33,,,31-May-2017,31-May-2017,30-Dec-2017,30-Dec-2017,2,1
822_AB_W11v4Dr1,822-SE-SY-MP-1000J,"Setup temporary works for Deck removal (EI/157)",TT_Task,,"Shek Yam Site",26-Sep-2016,05-Oct-2016,9,22-Sep-2016,31-Oct-2016,39,-4,30,333.33,31-May-2017,31-May-2017,30-Dec-2017,30-Dec-2017,2,2
822_AB_W11v4Dr1,822-SE-SY-MP-1000K,"Remove deck (EI/157)",TT_Task,,"Shek Yam Site",06-Oct-2016,09-Nov-2016,34,20-Sep-2016,30-Nov-2016,71,-16,37,108.82,31-May-2017,31-May-2017,30-Dec-2017,30-Dec-2017,1,1
822_AB_W11v4Dr1,822-SE-SY-MP-1000L,"Final clearance",TT_Task,,"Shek Yam Site",11-Nov-2016,01-Dec-2016,20,01-Dec-2016,12-Dec-2016,11,20,-9,-45.00,31-May-2017,31-May-2017,30-Dec-2017,30-Dec-2017,5,3
822_AB_W11v4Dr1,822-SE-SY-2000,"Damaged Trees (NoT7948 & T7949) (EI/140)",TT_Task,,"Shek Yam Site",02-Jan-2016,15-Mar-2016,73,02-Jan-2016,15-Mar-2016,73,0,0,0.00,31-May-2017,31-May-2017,30-Dec-2017,30-Dec-2017,0,1
822_AB_W11v4Dr1,822-SE-SY-MP-2000,"Remove temporary power and lighting at SY&MT (EI/153)",TT_Task,,"Shek Yam Site",26-Sep-2016,25-Oct-2016,29,05-Sep-2016,29-Oct-2016,54,-21,25,86.21,31-May-2017,31-May-2017,30-Dec-2017,30-Dec-2017,1,1
822_AB_W11v4Dr1,822-SE-TSH-1000,"Clear and reinstate Tai Shu Ha Magaziine site - EI 92 (after 824 blasting or 30 Jun 15)",TT_Task,,"Tai Shu Ha Magazine",31-Oct-2015,26-Jan-2016,87,31-Oct-2015,27-Nov-2015,27,0,-60,-68.97,31-May-2017,31-May-2017,30-Dec-2017,30-Dec-2017,0,3
822_AB_W11v4Dr1,822-SE-KW-1000,"Clear and reinstate So Kwan Wat Magazine site  - EI 97 (Return Date extended to 30 Sep 15)",TT_Task,,"So Kwan Wat Magazine",31-Oct-2015,26-Jan-2016,87,30-Jan-2016,25-May-2017,481,91,394,452.87,31-May-2017,31-May-2017,30-Dec-2017,30-Dec-2017,0,2
822_AB_W11v4Dr1,822-SE-KW-MP-1000A,"Erect fencing",TT_Task,,"So Kwan Wat Magazine",31-May-2017,13-Jun-2017,13,,,,0,,,31-May-2017,13-Jun-2017,15-Dec-2017,30-Dec-2017,1,1
822_AB_W11v4Dr1,822-SE-KW-MP-1000B,"Site clearance",TT_Task,,"So Kwan Wat Magazine",07-Jun-2017,13-Jun-2017,6,,,,0,,,07-Jun-2017,13-Jun-2017,22-Dec-2017,30-Dec-2017,1,1
822_AB_W11v4Dr1,822-SE-PH-1000,"Clear and reinstate Pat Heung site",TT_Task,,"Pat Heung Site",27-Dec-2016,24-Feb-2017,59,04-Jan-2016,,,-358,,,31-May-2017,29-Jun-2017,29-Nov-2017,30-Dec-2017,3,7
822_AB_W11v4Dr1,822-D-OM-1000,"Prepare and submit draft O&M Manuals",TT_Task,,"O&M Manuals",31-Oct-2015,12-Jan-2016,73,31-Aug-2015,11-Nov-2015,72,-61,-1,-1.37,31-May-2017,31-May-2017,30-Nov-2017,30-Nov-2017,0,1
822_AB_W11v4Dr1,822-D-OM-1010,"MTR review and comment",TT_Task,,"O&M Manuals",13-Jan-2016,08-Mar-2016,55,12-Nov-2015,06-Jan-2016,55,-62,0,0.00,31-May-2017,31-May-2017,30-Nov-2017,30-Nov-2017,1,2
822_AB_W11v4Dr1,822-D-OM-1020,"Incorporate comments and submit O&M Manuals",TT_Task,,"O&M Manuals",02-Feb-2016,29-Feb-2016,27,11-Nov-2015,28-Mar-2017,503,-83,476,1762.96,31-May-2017,31-May-2017,30-Nov-2017,30-Nov-2017,1,2
822_AB_W11v4Dr1,822-D-OM-1030,"MTR approval of O&M Manuals",TT_Task,,"O&M Manuals",01-Apr-2017,26-May-2017,55,02-Jan-2017,,,-89,,,31-May-2017,29-Jun-2017,30-Nov-2017,30-Dec-2017,1,2
822_AB_W11v4Dr1,822-D-QR-1000,"Collate and submit quality records for Main Tunnel Works",TT_Task,,"Quality Records",01-Sep-2015,29-Oct-2015,58,01-Sep-2015,15-Mar-2017,561,0,503,867.24,31-May-2017,31-May-2017,30-Nov-2017,30-Nov-2017,1,1
822_AB_W11v4Dr1,822-D-QR-1010,"Collate and submit quality records for SM Shaft and VB5",TT_Task,,"Quality Records",04-Sep-2017,28-Oct-2017,54,15-Feb-2017,,,-201,,,14-Sep-2017,11-Oct-2017,02-Dec-2017,30-Dec-2017,2,1
822_AB_W11v4Dr1,822-D-QR-1020,"Collate and submit quality records for VB4 + PHVA + PHVAA",TT_Task,,"Quality Records",01-Feb-2017,28-Mar-2017,55,03-Jan-2017,28-Feb-2017,56,-29,1,1.82,31-May-2017,31-May-2017,30-Nov-2017,30-Nov-2017,2,1
822_AB_W11v4Dr1,822-D-QR-1030,"Collate and submit quality records for SY Construction Adit",TT_Task,,"Quality Records",01-Sep-2015,29-Oct-2015,58,01-Sep-2015,18-Dec-2015,108,0,50,86.21,31-May-2017,31-May-2017,30-Nov-2017,30-Nov-2017,0,1
822_AB_W11v4Dr1,822-D-QR-1040,"MTR acceptance of quality records",TT_Task,,"Quality Records",18-Sep-2017,11-Nov-2017,54,01-Mar-2017,,,-201,,,31-Aug-2017,29-Sep-2017,30-Nov-2017,30-Dec-2017,4,1
822_AB_W11v4Dr1,822-D-AB-1010,"Prepare and submit as-built drawings for PHVA",TT_Task,,"As-Built Drawings",01-Sep-2015,29-Oct-2015,58,09-Sep-2015,04-Dec-2015,86,8,28,48.28,31-May-2017,31-May-2017,02-Dec-2017,02-Dec-2017,0,2
