Program,Task Code,Task Name,Task Type,Contract,Parent WBS,Current Planned Start,Current Planned Completed,Current Planned Duration (Days),Actual Start,Actual Completed,Actual Duration (Days),Delay (Days),Overrun (Days),Overrun (%),Current Early Start,Current Early End,Current Late Start,Current Late End,Predecessors,Successors
823A_As-built,823A-PRE-SPM-1060,"Implement and Maintain Specified Plans and satisfactorily confirmed by Engineer for 2nd audit",TT_Task,,"Specified Plan Management",29-Jan-2011,29-Jul-2011,181,29-Jan-2011,29-Jul-2011,181,0,0,0.00,01-Jan-2017,01-Jan-2017,12-Jun-2017,12-Jun-2017,1,2
823A_As-built,823A-PRE-SPM-1070,"Implement and Maintain Specified Plans and satisfactorily confirmed by Engineer for 3rd audit",TT_Task,,"Specified Plan Management",30-Jul-2011,27-Jan-2012,181,30-Jul-2011,27-Jan-2012,181,0,0,0.00,01-Jan-2017,01-Jan-2017,12-Jun-2017,12-Jun-2017,1,3
823A_As-built,823A-PRE-SPM-1080,"Implement and Maintain Specified Plans and satisfactorily confirmed by Engineer for 4th audit",TT_Task,,"Specified Plan Management",28-Jan-2012,27-Jul-2012,181,28-Jan-2012,27-Jul-2012,181,0,0,0.00,01-Jan-2017,01-Jan-2017,12-Jun-2017,12-Jun-2017,1,2
823A_As-built,823A-PRE-SPM-1090,"Implement and Maintain Specified Plans and satisfactorily confirmed by Engineer for 5th audit",TT_Task,,"Specified Plan Management",28-Jul-2012,25-Jan-2013,181,28-Jul-2012,25-Jan-2013,181,0,0,0.00,01-Jan-2017,01-Jan-2017,12-Jun-2017,12-Jun-2017,1,2
823A_As-built,823A-PRE-SPM-1100,"Implement and Maintain Specified Plans and satisfactorily confirmed by Engineer for 6th audit",TT_Task,,"Specified Plan Management",02-Jul-2013,20-Dec-2013,171,26-Jan-2013,26-Jul-2013,181,-157,10,5.85,01-Jan-2017,01-Jan-2017,12-Jun-2017,12-Jun-2017,1,2
823A_As-built,823A-PRE-SPM-1110,"Implement and Maintain Specified Plans and satisfactorily confirmed by Engineer for 7th audit",TT_Task,,"Specified Plan Management",28-Nov-2013,05-Jun-2014,189,27-Jul-2013,24-Jan-2014,181,-124,-8,-4.23,01-Jan-2017,01-Jan-2017,12-Jun-2017,12-Jun-2017,1,1
823A_As-built,823A-PRE-SPM-1120,"Health and Safety Plan - Prepare and submit [G3.6.1]",TT_Task,,"Specified Plan Management",19-Jul-2010,27-Sep-2010,70,19-Jul-2010,27-Sep-2010,70,0,0,0.00,01-Jan-2017,01-Jan-2017,12-Jun-2017,12-Jun-2017,1,1
823A_As-built,823A-PRE-SPM-1130,"System Assurance Plan - Prepare and submit for approval [PS Appendix P3.1]",TT_Task,,"Specified Plan Management",19-Jul-2010,19-Aug-2010,31,19-Jul-2010,19-Aug-2010,31,0,0,0.00,01-Jan-2017,01-Jan-2017,12-Jun-2017,12-Jun-2017,1,1
823A_As-built,823A-PRE-SPM-1140,"System Assurance Plan - Approval period",TT_Task,,"Specified Plan Management",20-Aug-2010,21-Sep-2010,32,20-Aug-2010,21-Sep-2010,32,0,0,0.00,01-Jan-2017,01-Jan-2017,12-Jun-2017,12-Jun-2017,1,1
823A_As-built,823A-PRE-SPM-1150,"Design for Safety & Constructability Plan - Prepare and submit for approval [PS37.1]",TT_Task,,"Specified Plan Management",19-Jul-2010,19-Aug-2010,31,19-Jul-2010,19-Aug-2010,31,0,0,0.00,01-Jan-2017,01-Jan-2017,12-Jun-2017,12-Jun-2017,1,1
823A_As-built,823A-PRE-SPM-1160,"Design for Safety & Constructability Plan - Approval period",TT_Task,,"Specified Plan Management",20-Aug-2010,21-Sep-2010,32,20-Aug-2010,21-Sep-2010,32,0,0,0.00,01-Jan-2017,01-Jan-2017,12-Jun-2017,12-Jun-2017,1,1
823A_As-built,823A-PRE-SPM-1050,"Implement and Maintain Specified Plans and satisfactorily confirmed by Engineer for 1st audit",TT_Task,,"Specified Plan Management",05-Oct-2010,28-Jan-2011,115,05-Oct-2010,28-Jan-2011,115,0,0,0.00,01-Jan-2017,01-Jan-2017,12-Jun-2017,12-Jun-2017,5,2
823A_As-built,823A-PRE-SPM-1010,"Environmental Management Plan - Prepare and submit for approval [GS5.1.10]",TT_Task,,"Specified Plan Management",19-Jul-2010,19-Aug-2010,31,19-Jul-2010,19-Aug-2010,31,0,0,0.00,01-Jan-2017,01-Jan-2017,11-Oct-2014,11-Oct-2014,1,1
823A_As-built,823A-PRE-SPM-1020,"Environmental Management Plan - Approval period",TT_Task,,"Specified Plan Management",20-Aug-2010,04-Oct-2010,45,20-Aug-2010,04-Oct-2010,45,0,0,0.00,01-Jan-2017,01-Jan-2017,11-Oct-2014,11-Oct-2014,1,4
823A_As-built,823A-PRE-SPM-1030,"Quality Plan - Prepare and submit for approval [GS9.2.1]",TT_Task,,"Specified Plan Management",19-Jul-2010,19-Aug-2010,31,19-Jul-2010,19-Aug-2010,31,0,0,0.00,01-Jan-2017,01-Jan-2017,12-Jun-2017,12-Jun-2017,1,1
823A_As-built,823A-PRE-SPM-1040,"Quality Plan - Approval period",TT_Task,,"Specified Plan Management",20-Aug-2010,04-Oct-2010,45,20-Aug-2010,04-Oct-2010,45,0,0,0.00,01-Jan-2017,01-Jan-2017,12-Jun-2017,12-Jun-2017,1,2
823A_As-built,823A-PRE-OMABD-1010,"Prepare and Submit Draft Operation and Maintenance Manual [PS33.1]",TT_Task,,"O&M Manuals and As-Built Drawings",24-Aug-2015,12-Dec-2015,110,28-Jul-2014,01-Jun-2016,674,-392,564,512.73,01-Jan-2017,01-Jan-2017,24-Jul-2014,24-Jul-2014,1,1
823A_As-built,823A-PRE-OMABD-1020,"Review and approval period of Draft Operation and Maintenance Manual",TT_Task,,"O&M Manuals and As-Built Drawings",10-Aug-2016,13-Sep-2016,34,02-Jun-2016,,,-69,,,02-Jan-2017,18-Jan-2017,24-Jul-2014,09-Aug-2014,1,2
823A_As-built,823A-PRE-OMABD-1030,"Prepare and Submit Final Operation and Maintenance Manual [PS33.1]",TT_Task,,"O&M Manuals and As-Built Drawings",14-Sep-2016,16-Feb-2017,155,02-Jun-2016,,,-104,,,19-Jan-2017,18-May-2017,11-Sep-2014,14-Jan-2015,1,1
823A_As-built,823A-PRE-OMABD-1040,"Provide Engineer with As-Built Drawing for the Whole of the Works [PS33.2]",TT_Task,,"O&M Manuals and As-Built Drawings",21-Nov-2016,14-Dec-2016,23,02-Jul-2016,,,-142,,,19-May-2017,02-Jun-2017,15-Jan-2015,29-Jan-2015,1,2
823A_As-built,823A-PRE-OMABD-1050,"Provide Engineer with Asset Registration Information [PS33.3]",TT_Task,,"O&M Manuals and As-Built Drawings",19-May-2017,12-Jun-2017,24,,,,0,,,19-May-2017,12-Jun-2017,15-Jan-2015,07-Feb-2015,1,1
823A_As-built,823A-PRE-SASE-1020,"Provide Engineer with suitably qualified full time Survey Assistant - 4 nos. [PS41.3.1]",TT_Task,,"Site Accommodation & Services to the Engineer",19-Jul-2010,14-Aug-2010,26,19-Jul-2010,14-Aug-2010,26,0,0,0.00,01-Jan-2017,01-Jan-2017,12-Jun-2017,12-Jun-2017,1,1
823A_As-built,823A-PRE-SASE-1030,"Provide Engineer with site transportation as detailed in PS42.1",TT_Task,,"Site Accommodation & Services to the Engineer",19-Jul-2010,24-Jul-2010,5,19-Jul-2010,24-Jul-2010,5,0,0,0.00,01-Jan-2017,01-Jan-2017,12-Jun-2017,12-Jun-2017,1,1
823A_As-built,823A-PRE-SASE-1040,"Submit details of qualified drivers to be assigned to the Engineer, for review [PS42.2.1]",TT_Task,,"Site Accommodation & Services to the Engineer",19-Jul-2010,03-Aug-2010,15,19-Jul-2010,03-Aug-2010,15,0,0,0.00,01-Jan-2017,01-Jan-2017,12-Jun-2017,12-Jun-2017,1,1
823A_As-built,823A-PRE-SASE-1060,"Provide services and equipment for the Engineer",TT_Task,,"Site Accommodation & Services to the Engineer",04-Aug-2010,02-May-2015,1732,04-Aug-2010,02-May-2015,1732,0,0,0.00,01-Jan-2017,01-Jan-2017,12-Jun-2017,12-Jun-2017,1,1
823A_As-built,823A-PRE-SASE-1050,"Install, service and maintain 10 container offices for use by the Engineer's Site Staff",TT_Task,,"Site Accommodation & Services to the Engineer",20-Dec-2010,02-May-2015,1594,20-Dec-2010,02-May-2015,1594,0,0,0.00,01-Jan-2017,01-Jan-2017,12-Jun-2017,12-Jun-2017,1,1
823A_As-built,823A-PRE-SASE-1010,"Supply Engineer with Survey Equipment [PS41.1.1]",TT_Task,,"Site Accommodation & Services to the Engineer",19-Jul-2010,14-Aug-2010,26,19-Jul-2010,14-Aug-2010,26,0,0,0.00,01-Jan-2017,01-Jan-2017,12-Jun-2017,12-Jun-2017,1,1
823A_As-built,823A-PRE-GS-1060,"Survey Method Statement (Survey Control of Tunnel) - Approval period",TT_Task,,"General Submission",18-Oct-2010,13-Nov-2010,26,18-Oct-2010,13-Nov-2010,26,0,0,0.00,01-Jan-2017,01-Jan-2017,11-Oct-2014,11-Oct-2014,1,1
823A_As-built,823A-PRE-GS-1090,"Independent Checking Engineer - Appoint and submit for approval [PS7.1.8]",TT_Task,,"General Submission",19-Jul-2010,14-Aug-2010,26,19-Jul-2010,14-Aug-2010,26,0,0,0.00,01-Jan-2017,01-Jan-2017,11-Oct-2014,11-Oct-2014,1,1
823A_As-built,823A-PRE-GS-1100,"Independent Checking Engineer - Approval period",TT_Task,,"General Submission",16-Aug-2010,11-Sep-2010,26,16-Aug-2010,11-Sep-2010,26,0,0,0.00,01-Jan-2017,01-Jan-2017,11-Oct-2014,11-Oct-2014,1,2
823A_As-built,823A-PRE-GS-1110,"Sub-contract Management Plan - Prepare and submit [PS34.1]",TT_Task,,"General Submission",19-Jul-2010,10-Aug-2010,22,19-Jul-2010,10-Aug-2010,22,0,0,0.00,01-Jan-2017,01-Jan-2017,11-Oct-2014,11-Oct-2014,1,1
823A_As-built,823A-PRE-GS-1120,"Schedule of Utilities Services Arrangement [GS7.5.1]",TT_Task,,"General Submission",19-Jul-2010,27-Sep-2010,70,19-Jul-2010,27-Sep-2010,70,0,0,0.00,01-Jan-2017,01-Jan-2017,11-Oct-2014,11-Oct-2014,1,1
823A_As-built,823A-PRE-GS-1260,"Proposed Outline TTM Scheme - Prepare & submit to the: Engineer for Review / SLG for Approval [PS19.3]",TT_Task,,"General Submission",19-Jul-2010,04-Sep-2010,47,19-Jul-2010,04-Sep-2010,47,0,0,0.00,01-Jan-2017,01-Jan-2017,24-Jul-2014,24-Jul-2014,1,1
823A_As-built,823A-PRE-GS-1270,"Reviewal Period / Approval Process by Engineer/SLG of the Proposed TTM Scheme [PS19.4]",TT_Task,,"General Submission",06-Sep-2010,27-Nov-2010,82,06-Sep-2010,27-Nov-2010,82,0,0,0.00,01-Jan-2017,01-Jan-2017,24-Jul-2014,24-Jul-2014,1,1
823A_As-built,823A-PRE-GS-1280,"Resubmission of Proposed Outline TTM Scheme (if required)",TT_Task,,"General Submission",29-Nov-2010,08-Jan-2011,40,29-Nov-2010,08-Jan-2011,40,0,0,0.00,01-Jan-2017,01-Jan-2017,24-Jul-2014,24-Jul-2014,1,1
823A_As-built,823A-PRE-GS-1290,"Reviewal Period / Approval Process by Engineer/SLG of the Resubmitted Proposed Outline TTM Scheme [PS19.4]",TT_Task,,"General Submission",10-Jan-2011,02-Mar-2011,51,10-Jan-2011,02-Mar-2011,51,0,0,0.00,01-Jan-2017,01-Jan-2017,24-Jul-2014,24-Jul-2014,1,1
823A_As-built,823A-PRE-GS-1300,"Notification Period of the Approved TTM Scheme prior to implementation [PS19.4]",TT_Task,,"General Submission",03-Mar-2011,14-Mar-2011,11,03-Mar-2011,14-Mar-2011,11,0,0,0.00,01-Jan-2017,01-Jan-2017,24-Jul-2014,24-Jul-2014,1,5
823A_As-built,823A-PRE-GS-1210,"Noise Management Plan [P22.3.9]",TT_Task,,"General Submission",19-Jul-2010,08-Sep-2010,51,19-Jul-2010,08-Sep-2010,51,0,0,0.00,01-Jan-2017,01-Jan-2017,11-Oct-2014,11-Oct-2014,1,1
823A_As-built,823A-PRE-GS-1220,"Air Quality Management Plan [P22.4.3]",TT_Task,,"General Submission",19-Jul-2010,08-Sep-2010,51,19-Jul-2010,08-Sep-2010,51,0,0,0.00,01-Jan-2017,01-Jan-2017,11-Oct-2014,11-Oct-2014,2,1
823A_As-built,823A-PRE-GS-1230,"Detailed Proposal for Water Pollution Control Measures and Proposed Monitoring [PS22.5.1]",TT_Task,,"General Submission",19-Jul-2010,08-Sep-2010,51,19-Jul-2010,08-Sep-2010,51,0,0,0.00,01-Jan-2017,01-Jan-2017,11-Oct-2014,11-Oct-2014,1,1
823A_As-built,823A-PRE-GS-1240,"Groundwater Monitoring and Response Plan [PS22.5.2]",TT_Task,,"General Submission",19-Jul-2010,19-Aug-2010,31,19-Jul-2010,19-Aug-2010,31,0,0,0.00,01-Jan-2017,01-Jan-2017,12-Jun-2017,12-Jun-2017,1,0
823A_As-built,823A-PRE-GS-1250,"Vibration Monitoring Plan [PS22.8.1]",TT_Task,,"General Submission",19-Jul-2010,21-Aug-2010,33,19-Jul-2010,21-Aug-2010,33,0,0,0.00,01-Jan-2017,01-Jan-2017,11-Oct-2014,11-Oct-2014,1,1
823A_As-built,823A-PRE-GS-1190,"Site Safety Supervision Plan for Tunnel Works - Prepare and Submit",TT_Task,,"General Submission",28-Oct-2010,10-Nov-2010,13,28-Oct-2010,10-Nov-2010,13,0,0,0.00,01-Jan-2017,01-Jan-2017,11-Oct-2014,11-Oct-2014,1,1
823A_As-built,823A-PRE-GS-1040,"Contractor's Submission Schedule - Approval period",TT_Task,,"General Submission",16-Aug-2010,04-Oct-2010,49,16-Aug-2010,04-Oct-2010,49,0,0,0.00,01-Jan-2017,01-Jan-2017,12-Jun-2017,12-Jun-2017,1,1
823A_As-built,823A-PRE-GS-1200,"Site Safety Supervision Plan for Tunnel Works - Approval Period",TT_Task,,"General Submission",11-Nov-2010,08-Dec-2010,27,11-Nov-2010,08-Dec-2010,27,0,0,0.00,01-Jan-2017,01-Jan-2017,11-Oct-2014,11-Oct-2014,1,1
823A_As-built,823A-PRE-GS-1130,"Site Safety Supervision Plan for Site Formation - Prepare and Submit",TT_Task,,"General Submission",19-Jul-2010,31-Jul-2010,12,19-Jul-2010,31-Jul-2010,12,0,0,0.00,01-Jan-2017,01-Jan-2017,11-Oct-2014,11-Oct-2014,1,2
823A_As-built,823A-PRE-GS-1140,"Site Safety Supervision Plan for Site Formation - Approval period",TT_Task,,"General Submission",02-Aug-2010,28-Aug-2010,26,02-Aug-2010,28-Aug-2010,26,0,0,0.00,01-Jan-2017,01-Jan-2017,11-Oct-2014,11-Oct-2014,1,1
823A_As-built,823A-PRE-GS-1150,"Site Safety Supervision Plan for Site Investigation - Prepare and Submit",TT_Task,,"General Submission",02-Aug-2010,14-Aug-2010,12,02-Aug-2010,14-Aug-2010,12,0,0,0.00,01-Jan-2017,01-Jan-2017,11-Oct-2014,11-Oct-2014,1,1
823A_As-built,823A-PRE-GS-1160,"Site Safety Supervision Plan for Site Investigation - Approval period",TT_Task,,"General Submission",16-Aug-2010,11-Sep-2010,26,16-Aug-2010,11-Sep-2010,26,0,0,0.00,01-Jan-2017,01-Jan-2017,11-Oct-2014,11-Oct-2014,1,1
823A_As-built,823A-PRE-GS-1170,"Site Safety Supervision Plan for ELS - Prepare and Submit",TT_Task,,"General Submission",13-Sep-2010,27-Sep-2010,14,13-Sep-2010,27-Sep-2010,14,0,0,0.00,01-Jan-2017,01-Jan-2017,11-Oct-2014,11-Oct-2014,1,1
823A_As-built,823A-PRE-GS-1180,"Site Safety Supervision Plan for ELS - Approval Period",TT_Task,,"General Submission",28-Sep-2010,27-Oct-2010,29,28-Sep-2010,27-Oct-2010,29,0,0,0.00,01-Jan-2017,01-Jan-2017,11-Oct-2014,11-Oct-2014,1,1
823A_As-built,823A-PRE-GS-1010,"Methods of Construction - Prepare and submit for approval [GS12.1.1]",TT_Task,,"General Submission",19-Jul-2010,14-Aug-2010,26,19-Jul-2010,14-Aug-2010,26,0,0,0.00,01-Jan-2017,01-Jan-2017,12-Jun-2017,12-Jun-2017,1,1
823A_As-built,823A-PRE-GS-1020,"Methods of Construction - Approval period",TT_Task,,"General Submission",16-Aug-2010,04-Oct-2010,49,16-Aug-2010,04-Oct-2010,49,0,0,0.00,01-Jan-2017,01-Jan-2017,12-Jun-2017,12-Jun-2017,1,1
823A_As-built,823A-PRE-GS-1030,"Contractor's Submission Schedule - Prepare and submit for approval [GS12.11.1]",TT_Task,,"General Submission",19-Jul-2010,14-Aug-2010,26,19-Jul-2010,14-Aug-2010,26,0,0,0.00,01-Jan-2017,01-Jan-2017,12-Jun-2017,12-Jun-2017,1,1
823A_As-built,823A-PRE-GS-1050,"Survey Method Statement (Survey Control of Tunnel) [PS13.3.1]",TT_Task,,"General Submission",19-Jul-2010,15-Oct-2010,88,19-Jul-2010,15-Oct-2010,88,0,0,0.00,01-Jan-2017,01-Jan-2017,11-Oct-2014,11-Oct-2014,1,1
823A_As-built,823A-PRE-GS-1070,"Spoil Disposal Plan [PS17.7.1]",TT_Task,,"General Submission",19-Jul-2010,12-Aug-2010,24,19-Jul-2010,12-Aug-2010,24,0,0,0.00,01-Jan-2017,01-Jan-2017,11-Oct-2014,11-Oct-2014,1,1
823A_As-built,823A-PRE-GS-1080,"Waste Management Plan [PS22.10.1]",TT_Task,,"General Submission",19-Jul-2010,12-Aug-2010,24,19-Jul-2010,12-Aug-2010,24,0,0,0.00,01-Jan-2017,01-Jan-2017,11-Oct-2014,11-Oct-2014,1,1
823A_As-built,823A-PRE-TW-1050,"Marine Survey at Barging Point [PS4.3] (before construction of barging facilities)",TT_Task,,"Temporary Works",19-Jul-2010,30-Sep-2010,73,19-Jul-2010,30-Sep-2010,73,0,0,0.00,01-Jan-2017,01-Jan-2017,12-Jun-2017,12-Jun-2017,1,1
823A_As-built,823A-PRE-TW-1060,"Construct barging facilities",TT_Task,,"Temporary Works",02-Oct-2010,10-Nov-2010,39,02-Oct-2010,10-Nov-2010,39,0,0,0.00,01-Jan-2017,01-Jan-2017,12-Jun-2017,12-Jun-2017,1,1
823A_As-built,823A-PRE-TW-1070,"Operation Plan for the Barging Facility - Prepare and Submit for Approval [PS17.1.9]",TT_Task,,"Temporary Works",11-Nov-2010,08-Dec-2010,27,11-Nov-2010,08-Dec-2010,27,0,0,0.00,01-Jan-2017,01-Jan-2017,12-Jun-2017,12-Jun-2017,2,1
823A_As-built,823A-PRE-TW-1020,"Erection of Metal Steel Hoarding, Gate, and Chainlink Fence at Works Areas 3.1, 3.2, 3.3 and 3.3A [PS4.6.1]",TT_Task,,"Temporary Works",20-Dec-2010,19-Jan-2011,30,20-Dec-2010,19-Jan-2011,30,0,0,0.00,01-Jan-2017,01-Jan-2017,11-Oct-2014,11-Oct-2014,3,2
823A_As-built,823A-PRE-TW-1030,"Erection of Metal Steel Hoarding, Gate, and Chainlink Fence at Works Areas 4.9, 4.10, 4.11, 4.12A~C, and 4.15 [PS4.6.1]",TT_Task,,"Temporary Works",20-Dec-2010,19-Jan-2011,30,20-Dec-2010,19-Jan-2011,30,0,0,0.00,01-Jan-2017,01-Jan-2017,11-Oct-2014,11-Oct-2014,1,2
823A_As-built,823A-PRE-TW-1040,"Project Signboard Erection [PS4.6.8]",TT_Task,,"Temporary Works",20-Dec-2010,05-Jan-2011,16,20-Dec-2010,05-Jan-2011,16,0,0,0.00,01-Jan-2017,01-Jan-2017,11-Oct-2014,11-Oct-2014,2,1
823A_As-built,823A-PRE-TW-1080,"Operation Plan for the Barging Facility - Review and Approval Period",TT_Task,,"Temporary Works",09-Dec-2010,22-Jan-2011,44,09-Dec-2010,22-Jan-2011,44,0,0,0.00,01-Jan-2017,01-Jan-2017,12-Jun-2017,12-Jun-2017,1,0
823A_As-built,823A-PRE-TW-1010,"Erection of Hoarding with Gate (WA3.11)",TT_Task,,"Temporary Works",19-Aug-2010,23-Aug-2010,4,19-Aug-2010,23-Aug-2010,4,0,0,0.00,01-Jan-2017,01-Jan-2017,11-Oct-2014,11-Oct-2014,2,1
823A_As-built,823A-PRE-GSADC-1010,"General and Special Attendance for Designated Contractors",TT_Task,,"General and Special Attendance for Designated Contractors",02-Dec-2013,31-Aug-2015,637,02-Jul-2013,25-Mar-2015,631,-153,-6,-0.94,01-Jan-2017,01-Jan-2017,12-Jun-2017,12-Jun-2017,1,1
823A_As-built,823A-PRE-PW-IM-1010,"Installation of ground settlement markers",TT_Task,,"Instrumentation Monitoring",20-Jan-2011,21-May-2011,121,20-Jan-2011,21-May-2011,121,0,0,0.00,01-Jan-2017,01-Jan-2017,12-Jun-2017,12-Jun-2017,2,2
823A_As-built,823A-PRE-PW-IM-1020,"Settlement monitoring and submit report",TT_Task,,"Instrumentation Monitoring",23-May-2011,27-Jan-2012,249,23-May-2011,27-Jan-2012,249,0,0,0.00,01-Jan-2017,01-Jan-2017,12-Jun-2017,12-Jun-2017,1,2
823A_As-built,823A-PRE-PW-IM-1030,"Settlement monitoring and submit report",TT_Task,,"Instrumentation Monitoring",28-Jan-2012,21-Jun-2012,145,28-Jan-2012,21-Jun-2012,145,0,0,0.00,01-Jan-2017,01-Jan-2017,12-Jun-2017,12-Jun-2017,1,2
823A_As-built,823A-PRE-PW-IM-1040,"Settlement monitoring and submit report",TT_Task,,"Instrumentation Monitoring",22-Jun-2012,22-Feb-2013,245,22-Jun-2012,22-Feb-2013,245,0,0,0.00,01-Jan-2017,01-Jan-2017,12-Jun-2017,12-Jun-2017,1,2
823A_As-built,823A-PRE-PW-IM-1050,"Settlement monitoring and submit report",TT_Task,,"Instrumentation Monitoring",01-Aug-2013,28-Dec-2013,149,23-Feb-2013,26-Jul-2013,153,-159,4,2.68,01-Jan-2017,01-Jan-2017,12-Jun-2017,12-Jun-2017,1,2
823A_As-built,823A-PRE-PW-IM-1060,"Settlement monitoring and submit report",TT_Task,,"Instrumentation Monitoring",01-Aug-2013,26-Feb-2014,209,27-Jul-2013,21-Feb-2014,209,-5,0,0.00,01-Jan-2017,01-Jan-2017,12-Jun-2017,12-Jun-2017,1,2
823A_As-built,823A-PRE-PW-IM-1070,"Settlement monitoring and submit report",TT_Task,,"Instrumentation Monitoring",22-Feb-2014,25-Jul-2014,153,22-Feb-2014,25-Jul-2014,153,0,0,0.00,01-Jan-2017,01-Jan-2017,12-Jun-2017,12-Jun-2017,1,1
823A_As-built,823A-PRE-PW-GS-1030,"Initial Site Survey & Condition Survey (WA3.1, 3.2, 3.3, 3.3A, 3.3B, 4.2, 4.3, 4.4)",TT_Task,,"General Works",06-Dec-2010,18-Dec-2010,12,06-Dec-2010,18-Dec-2010,12,0,0,0.00,01-Jan-2017,01-Jan-2017,11-Oct-2014,11-Oct-2014,9,2
823A_As-built,823A-PRE-PW-GS-1040,"Initial Site Survey Report (WA3.1, 3.2, 3.3, 3.3A, 3.3B, 4.2, 4.3, 4.4)",TT_Task,,"General Works",20-Dec-2010,07-Jan-2011,18,20-Dec-2010,07-Jan-2011,18,0,0,0.00,01-Jan-2017,01-Jan-2017,11-Oct-2014,11-Oct-2014,1,2
823A_As-built,823A-PRE-PW-GS-1070,"Temporary Occupation Area: Conduct, prepare and submit TOA Record Survey for Works Areas 4.9 & 4.12A [PS4.2]",TT_Task,,"General Works",06-Dec-2010,10-Jan-2011,35,06-Dec-2010,10-Jan-2011,35,0,0,0.00,01-Jan-2017,01-Jan-2017,05-Jan-2014,05-Jan-2014,1,1
823A_As-built,823A-PRE-PW-GS-1090,"Proposal for Site Clearance Works [PS4.4.1]",TT_Task,,"General Works",08-Jan-2011,14-Jan-2011,6,08-Jan-2011,14-Jan-2011,6,0,0,0.00,01-Jan-2017,01-Jan-2017,11-Oct-2014,11-Oct-2014,1,1
823A_As-built,823A-PRE-PW-GS-1100,"Site Clearance / Site Formation Works (including demolition of EBS)",TT_Task,,"General Works",20-Jan-2011,16-Apr-2011,86,20-Jan-2011,16-Apr-2011,86,0,0,0.00,01-Jan-2017,01-Jan-2017,11-Oct-2014,11-Oct-2014,5,2
823A_As-built,823A-PRE-PW-GS-1110,"Backfill existing stream courses in Works Area 4.9, 4.10 and 4.11 [PS18.5.1]",TT_Task,,"General Works",11-Jan-2011,16-Apr-2011,95,11-Jan-2011,16-Apr-2011,95,0,0,0.00,01-Jan-2017,01-Jan-2017,05-Jan-2014,05-Jan-2014,2,2
823A_As-built,823A-PRE-PW-GS-1200,"Contamination Assessment Plan (CAP) - Prepare and Submit to EPD for Approval (WA 3.1, 3.2, 3.3 remaining, 3.3A)",TT_Task,,"General Works",05-Oct-2010,19-Oct-2010,14,05-Oct-2010,19-Oct-2010,14,0,0,0.00,01-Jan-2017,01-Jan-2017,11-Oct-2014,11-Oct-2014,1,1
823A_As-built,823A-PRE-PW-GS-1210,"Contamination Assessment Plan (CAP) - Approval Period (WA 3.1, 3.2, 3.3 remaining, 3.3A)",TT_Task,,"General Works",20-Oct-2010,30-Nov-2010,41,20-Oct-2010,30-Nov-2010,41,0,0,0.00,01-Jan-2017,01-Jan-2017,11-Oct-2014,11-Oct-2014,1,1
823A_As-built,823A-PRE-PW-GS-1220,"Conduct Contamination Assessment in accordance with the Approved CAP (WA 3.1, 3.2, 3.3 remaining, 3.3A)",TT_Task,,"General Works",06-Dec-2010,12-Jan-2011,37,06-Dec-2010,12-Jan-2011,37,0,0,0.00,01-Jan-2017,01-Jan-2017,11-Oct-2014,11-Oct-2014,6,1
823A_As-built,823A-PRE-PW-GS-1280,"Conduct remediation for Area Q in accordance with method proposed in the approved Remediation Action Plan [PS22.9.2]",TT_Task,,"General Works",06-Dec-2010,06-May-2011,151,06-Dec-2010,06-May-2011,151,0,0,0.00,01-Jan-2017,01-Jan-2017,11-Oct-2014,11-Oct-2014,3,1
823A_As-built,823A-PRE-PW-GS-1290,"Remediation Report - Prepare and submit for Approval [PS22.9.2] (Area Q)",TT_Task,,"General Works",07-May-2011,04-Jun-2011,28,07-May-2011,04-Jun-2011,28,0,0,0.00,01-Jan-2017,01-Jan-2017,11-Oct-2014,11-Oct-2014,1,1
823A_As-built,823A-PRE-PW-GS-1080,"Temporary Occupation Area: Conduct, prepare and submit TOA Record Survey for Works Areas 5.1 & 5.3 [PS4.2.3]",TT_Task,,"General Works",03-Jan-2011,07-Feb-2011,35,03-Jan-2011,07-Feb-2011,35,0,0,0.00,01-Jan-2017,01-Jan-2017,11-Oct-2014,11-Oct-2014,2,1
823A_As-built,823A-PRE-PW-GS-1230,"Contamination Assessment Report & Remediation Action Plan - Prepare & Submit to EPD for Approval (WA3.1, 3.2, 3.3, 3.3A)",TT_Task,,"General Works",13-Dec-2010,12-Jan-2011,30,13-Dec-2010,12-Jan-2011,30,0,0,0.00,01-Jan-2017,01-Jan-2017,11-Oct-2014,11-Oct-2014,1,1
823A_As-built,823A-PRE-PW-GS-1250,"Conduct remediation in accordance with the approved Remediation Action Plan (WA 3.1, 3.2, 3.3 remaining, 3.3A)",TT_Task,,"General Works",28-Feb-2011,26-Jul-2011,148,28-Feb-2011,26-Jul-2011,148,0,0,0.00,01-Jan-2017,01-Jan-2017,11-Oct-2014,11-Oct-2014,1,1
823A_As-built,823A-PRE-PW-GS-1260,"Remediation Report - Prepare and submit for Approval (WA 3.1, 3.2, 3.3 remaining, 3.3A)",TT_Task,,"General Works",13-Jul-2011,09-Aug-2011,27,13-Jul-2011,09-Aug-2011,27,0,0,0.00,01-Jan-2017,01-Jan-2017,11-Oct-2014,11-Oct-2014,1,1
